INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 1440921807
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x170060000, 0x170060200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x106540000,0x106542000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
#13613	REDUCE cov: 94 ft: 445 corp: 139/1921b lim: 25 exec/s: 2 rss: 328Mb L: 18/25 MS: 3 ShuffleBytes-CopyPart-EraseBytes-
#13663	REDUCE cov: 94 ft: 446 corp: 140/1938b lim: 25 exec/s: 2 rss: 328Mb L: 17/25 MS: 5 CopyPart-ChangeBinInt-ChangeBinInt-CopyPart-EraseBytes-
#13919	NEW    cov: 94 ft: 447 corp: 141/1962b lim: 25 exec/s: 2 rss: 328Mb L: 24/25 MS: 1 CopyPart-
#14513	REDUCE cov: 94 ft: 448 corp: 142/1991b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 4 InsertByte-ChangeByte-CrossOver-CopyPart-
#14568	NEW    cov: 94 ft: 449 corp: 143/2020b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 5 PersAutoDict-CopyPart-CopyPart-CopyPart-ChangeBinInt- DE: "\000\000\000\000\000\000\000\000"-
#14598	NEW    cov: 94 ft: 454 corp: 144/2045b lim: 29 exec/s: 2 rss: 328Mb L: 25/29 MS: 5 CopyPart-CopyPart-ChangeByte-ShuffleBytes-CrossOver-
#14880	NEW    cov: 94 ft: 457 corp: 145/2069b lim: 29 exec/s: 2 rss: 328Mb L: 24/29 MS: 2 ShuffleBytes-InsertRepeatedBytes-
#14883	NEW    cov: 94 ft: 458 corp: 146/2098b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 3 CopyPart-CrossOver-ChangeBinInt-
#14919	NEW    cov: 94 ft: 459 corp: 147/2127b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 1 CopyPart-
#14949	NEW    cov: 94 ft: 462 corp: 148/2156b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 5 InsertRepeatedBytes-CopyPart-ChangeBit-CrossOver-CrossOver-
#15160	NEW    cov: 94 ft: 465 corp: 149/2176b lim: 29 exec/s: 2 rss: 328Mb L: 20/29 MS: 1 InsertRepeatedBytes-
#15337	NEW    cov: 94 ft: 466 corp: 150/2205b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 2 PersAutoDict-InsertRepeatedBytes- DE: "\001\000"-
#15481	NEW    cov: 94 ft: 467 corp: 151/2234b lim: 29 exec/s: 2 rss: 328Mb L: 29/29 MS: 4 CrossOver-CopyPart-CopyPart-CopyPart-
#15578	NEW    cov: 94 ft: 468 corp: 152/2261b lim: 29 exec/s: 2 rss: 328Mb L: 27/29 MS: 2 ShuffleBytes-CrossOver-
#15614	NEW    cov: 94 ft: 469 corp: 153/2285b lim: 29 exec/s: 2 rss: 328Mb L: 24/29 MS: 1 CrossOver-
#15650	REDUCE cov: 94 ft: 469 corp: 153/2284b lim: 29 exec/s: 2 rss: 328Mb L: 13/29 MS: 1 EraseBytes-
#15817	NEW    cov: 94 ft: 476 corp: 154/2306b lim: 29 exec/s: 2 rss: 328Mb L: 22/29 MS: 2 ChangeBit-InsertRepeatedBytes-
#15843	NEW    cov: 94 ft: 478 corp: 155/2334b lim: 29 exec/s: 2 rss: 328Mb L: 28/29 MS: 1 CopyPart-
#16384	pulse  cov: 94 ft: 478 corp: 155/2334b lim: 33 exec/s: 2 rss: 328Mb
#16589	NEW    cov: 94 ft: 479 corp: 156/2355b lim: 33 exec/s: 2 rss: 328Mb L: 21/29 MS: 1 InsertByte-
#16825	REDUCE cov: 94 ft: 479 corp: 156/2354b lim: 33 exec/s: 2 rss: 328Mb L: 7/29 MS: 1 EraseBytes-
#16872	REDUCE cov: 94 ft: 479 corp: 156/2351b lim: 33 exec/s: 2 rss: 328Mb L: 21/29 MS: 2 EraseBytes-ChangeBit-
#17299	REDUCE cov: 94 ft: 479 corp: 156/2350b lim: 33 exec/s: 2 rss: 328Mb L: 15/29 MS: 2 ChangeByte-EraseBytes-
#17327	REDUCE cov: 94 ft: 480 corp: 157/2378b lim: 33 exec/s: 2 rss: 328Mb L: 28/29 MS: 3 EraseBytes-EraseBytes-InsertRepeatedBytes-
#17642	NEW    cov: 94 ft: 487 corp: 158/2409b lim: 33 exec/s: 2 rss: 328Mb L: 31/31 MS: 5 PersAutoDict-EraseBytes-InsertRepeatedBytes-CopyPart-ChangeBinInt- DE: "\001\000\000\000"-
#17663	NEW    cov: 94 ft: 488 corp: 159/2433b lim: 33 exec/s: 2 rss: 328Mb L: 24/31 MS: 1 ChangeBit-
#17835	REDUCE cov: 94 ft: 488 corp: 159/2422b lim: 33 exec/s: 2 rss: 328Mb L: 18/31 MS: 2 PersAutoDict-EraseBytes- DE: "\377\377\377\377"-
#17838	NEW    cov: 94 ft: 491 corp: 160/2452b lim: 33 exec/s: 2 rss: 328Mb L: 30/31 MS: 3 ChangeBit-ChangeBit-CopyPart-
#17949	REDUCE cov: 94 ft: 491 corp: 160/2450b lim: 33 exec/s: 2 rss: 328Mb L: 17/31 MS: 1 EraseBytes-
#18044	NEW    cov: 94 ft: 494 corp: 161/2483b lim: 33 exec/s: 2 rss: 328Mb L: 33/33 MS: 5 ChangeByte-EraseBytes-InsertRepeatedBytes-InsertRepeatedBytes-InsertRepeatedBytes-
#18050	REDUCE cov: 94 ft: 494 corp: 161/2481b lim: 33 exec/s: 2 rss: 328Mb L: 12/33 MS: 1 EraseBytes-
#18136	NEW    cov: 94 ft: 497 corp: 162/2505b lim: 33 exec/s: 2 rss: 328Mb L: 24/33 MS: 1 CrossOver-
#18227	NEW    cov: 94 ft: 504 corp: 163/2536b lim: 33 exec/s: 2 rss: 328Mb L: 31/33 MS: 1 InsertRepeatedBytes-
#18489	REDUCE cov: 94 ft: 504 corp: 163/2535b lim: 33 exec/s: 2 rss: 328Mb L: 32/32 MS: 2 ShuffleBytes-EraseBytes-
#18712	REDUCE cov: 94 ft: 504 corp: 163/2534b lim: 33 exec/s: 2 rss: 328Mb L: 28/32 MS: 3 ChangeBinInt-ChangeBit-EraseBytes-
#18965	NEW    cov: 94 ft: 505 corp: 164/2559b lim: 33 exec/s: 2 rss: 328Mb L: 25/32 MS: 3 ChangeBinInt-ChangeBinInt-InsertByte-
#19131	REDUCE cov: 94 ft: 505 corp: 164/2557b lim: 33 exec/s: 2 rss: 328Mb L: 26/32 MS: 1 EraseBytes-
#19313	REDUCE cov: 94 ft: 505 corp: 164/2556b lim: 33 exec/s: 2 rss: 328Mb L: 23/32 MS: 2 ChangeBinInt-EraseBytes-
#19555	NEW    cov: 94 ft: 506 corp: 165/2581b lim: 33 exec/s: 2 rss: 328Mb L: 25/32 MS: 2 ChangeBit-CrossOver-
#19948	NEW    cov: 94 ft: 511 corp: 166/2612b lim: 33 exec/s: 2 rss: 328Mb L: 31/32 MS: 3 EraseBytes-ChangeByte-InsertRepeatedBytes-
#20129	NEW    cov: 94 ft: 512 corp: 167/2645b lim: 33 exec/s: 2 rss: 328Mb L: 33/33 MS: 1 CopyPart-
#20486	NEW    cov: 94 ft: 513 corp: 168/2677b lim: 33 exec/s: 2 rss: 328Mb L: 32/33 MS: 2 InsertRepeatedBytes-InsertByte-
#20614	NEW    cov: 94 ft: 515 corp: 169/2708b lim: 33 exec/s: 2 rss: 328Mb L: 31/33 MS: 3 ChangeBit-ChangeByte-ChangeByte-
#20640	NEW    cov: 94 ft: 516 corp: 170/2741b lim: 33 exec/s: 2 rss: 328Mb L: 33/33 MS: 1 PersAutoDict- DE: "\001\000\000\000"-
#20666	REDUCE cov: 94 ft: 516 corp: 170/2738b lim: 33 exec/s: 2 rss: 328Mb L: 18/33 MS: 1 EraseBytes-
#20677	REDUCE cov: 94 ft: 516 corp: 170/2737b lim: 33 exec/s: 2 rss: 328Mb L: 13/33 MS: 1 EraseBytes-
#20719	REDUCE cov: 94 ft: 516 corp: 170/2736b lim: 33 exec/s: 2 rss: 328Mb L: 28/33 MS: 2 ShuffleBytes-CrossOver-
#20825	REDUCE cov: 94 ft: 516 corp: 170/2734b lim: 33 exec/s: 2 rss: 328Mb L: 9/33 MS: 1 EraseBytes-
#20927	NEW    cov: 94 ft: 519 corp: 171/2767b lim: 33 exec/s: 2 rss: 328Mb L: 33/33 MS: 2 CrossOver-ShuffleBytes-
#21134	REDUCE cov: 94 ft: 519 corp: 171/2765b lim: 33 exec/s: 2 rss: 328Mb L: 16/33 MS: 2 ShuffleBytes-EraseBytes-
#21205	NEW    cov: 94 ft: 520 corp: 172/2785b lim: 33 exec/s: 2 rss: 328Mb L: 20/33 MS: 1 ChangeBinInt-
#21852	REDUCE cov: 94 ft: 520 corp: 172/2784b lim: 38 exec/s: 2 rss: 328Mb L: 24/33 MS: 2 InsertByte-EraseBytes-
#21878	REDUCE cov: 94 ft: 520 corp: 172/2782b lim: 38 exec/s: 2 rss: 328Mb L: 21/33 MS: 1 EraseBytes-
#22009	REDUCE cov: 94 ft: 520 corp: 172/2780b lim: 38 exec/s: 2 rss: 328Mb L: 22/33 MS: 1 EraseBytes-
#22100	REDUCE cov: 94 ft: 520 corp: 172/2776b lim: 38 exec/s: 2 rss: 328Mb L: 25/33 MS: 1 EraseBytes-
#22371	REDUCE cov: 94 ft: 520 corp: 172/2775b lim: 38 exec/s: 2 rss: 328Mb L: 30/33 MS: 1 EraseBytes-
#23182	REDUCE cov: 94 ft: 521 corp: 173/2809b lim: 43 exec/s: 2 rss: 343Mb L: 34/34 MS: 1 InsertRepeatedBytes-
#23240	NEW    cov: 94 ft: 522 corp: 174/2846b lim: 43 exec/s: 2 rss: 360Mb L: 37/37 MS: 3 CopyPart-ChangeBinInt-CopyPart-
#23346	REDUCE cov: 94 ft: 525 corp: 175/2886b lim: 43 exec/s: 2 rss: 360Mb L: 40/40 MS: 1 InsertRepeatedBytes-
#23452	NEW    cov: 94 ft: 536 corp: 176/2927b lim: 43 exec/s: 2 rss: 360Mb L: 41/41 MS: 1 InsertRepeatedBytes-
#23496	REDUCE cov: 94 ft: 539 corp: 177/2956b lim: 43 exec/s: 2 rss: 360Mb L: 29/41 MS: 4 CopyPart-ChangeByte-ChangeASCIIInt-InsertRepeatedBytes-
#23532	REDUCE cov: 94 ft: 539 corp: 177/2955b lim: 43 exec/s: 2 rss: 360Mb L: 33/41 MS: 1 EraseBytes-
#23580	REDUCE cov: 94 ft: 544 corp: 178/2995b lim: 43 exec/s: 2 rss: 360Mb L: 40/41 MS: 3 CopyPart-ShuffleBytes-CrossOver-
#23692	NEW    cov: 94 ft: 545 corp: 179/3028b lim: 43 exec/s: 2 rss: 360Mb L: 33/41 MS: 2 CrossOver-InsertRepeatedBytes-
#23798	NEW    cov: 94 ft: 546 corp: 180/3065b lim: 43 exec/s: 2 rss: 360Mb L: 37/41 MS: 1 InsertRepeatedBytes-
#23805	REDUCE cov: 94 ft: 546 corp: 180/3062b lim: 43 exec/s: 2 rss: 360Mb L: 30/41 MS: 2 ShuffleBytes-EraseBytes-
#24480	NEW    cov: 94 ft: 549 corp: 181/3110b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 5 PersAutoDict-InsertRepeatedBytes-ChangeBinInt-ChangeBit-CrossOver- DE: "\000\000\000\000"-
#24632	NEW    cov: 94 ft: 552 corp: 182/3148b lim: 48 exec/s: 2 rss: 360Mb L: 38/48 MS: 2 ChangeBit-InsertRepeatedBytes-
#24875	NEW    cov: 94 ft: 557 corp: 183/3196b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 3 ChangeByte-CrossOver-InsertByte-
#25071	NEW    cov: 94 ft: 559 corp: 184/3244b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 1 CopyPart-
#25242	NEW    cov: 94 ft: 560 corp: 185/3291b lim: 48 exec/s: 2 rss: 360Mb L: 47/48 MS: 1 InsertRepeatedBytes-
#25310	NEW    cov: 94 ft: 563 corp: 186/3338b lim: 48 exec/s: 2 rss: 360Mb L: 47/48 MS: 3 ChangeByte-ChangeBit-ChangeByte-
#25357	NEW    cov: 94 ft: 564 corp: 187/3374b lim: 48 exec/s: 2 rss: 360Mb L: 36/48 MS: 2 InsertRepeatedBytes-InsertByte-
#25617	NEW    cov: 94 ft: 569 corp: 188/3415b lim: 48 exec/s: 2 rss: 360Mb L: 41/48 MS: 5 InsertByte-InsertRepeatedBytes-PersAutoDict-ChangeByte-CrossOver- DE: "\000\000\000\000"-
#25969	NEW    cov: 94 ft: 575 corp: 189/3462b lim: 48 exec/s: 2 rss: 360Mb L: 47/48 MS: 2 ChangeByte-CopyPart-
#26015	NEW    cov: 94 ft: 576 corp: 190/3509b lim: 48 exec/s: 2 rss: 360Mb L: 47/48 MS: 1 CopyPart-
#26276	NEW    cov: 94 ft: 581 corp: 191/3557b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 1 CopyPart-
#26313	NEW    cov: 94 ft: 582 corp: 192/3596b lim: 48 exec/s: 2 rss: 360Mb L: 39/48 MS: 2 InsertByte-InsertRepeatedBytes-
#26504	NEW    cov: 94 ft: 585 corp: 193/3643b lim: 48 exec/s: 2 rss: 360Mb L: 47/48 MS: 1 InsertRepeatedBytes-
#26650	NEW    cov: 94 ft: 586 corp: 194/3691b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 1 CrossOver-
#26982	NEW    cov: 94 ft: 587 corp: 195/3739b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 2 ChangeBit-PersAutoDict- DE: "\377\377\377\377"-
#27223	NEW    cov: 94 ft: 588 corp: 196/3780b lim: 48 exec/s: 2 rss: 360Mb L: 41/48 MS: 1 ChangeBit-
#27255	REDUCE cov: 94 ft: 588 corp: 196/3778b lim: 48 exec/s: 2 rss: 360Mb L: 19/48 MS: 2 ChangeBinInt-EraseBytes-
#27393	REDUCE cov: 94 ft: 588 corp: 196/3777b lim: 48 exec/s: 2 rss: 360Mb L: 13/48 MS: 3 CopyPart-InsertByte-EraseBytes-
#27540	NEW    cov: 94 ft: 589 corp: 197/3825b lim: 48 exec/s: 2 rss: 360Mb L: 48/48 MS: 2 CrossOver-ChangeBinInt-
#27616	REDUCE cov: 94 ft: 589 corp: 197/3823b lim: 48 exec/s: 2 rss: 365Mb L: 12/48 MS: 1 EraseBytes-
#27688	NEW    cov: 94 ft: 590 corp: 198/3864b lim: 48 exec/s: 2 rss: 365Mb L: 41/48 MS: 2 ChangeByte-InsertRepeatedBytes-
#27769	REDUCE cov: 94 ft: 590 corp: 198/3862b lim: 48 exec/s: 2 rss: 365Mb L: 39/48 MS: 1 EraseBytes-
#27782	NEW    cov: 94 ft: 595 corp: 199/3909b lim: 48 exec/s: 2 rss: 365Mb L: 47/48 MS: 3 InsertRepeatedBytes-ChangeBinInt-InsertRepeatedBytes-
#27888	REDUCE cov: 94 ft: 595 corp: 199/3902b lim: 48 exec/s: 2 rss: 365Mb L: 40/48 MS: 1 EraseBytes-
#28079	REDUCE cov: 94 ft: 595 corp: 199/3900b lim: 48 exec/s: 2 rss: 365Mb L: 28/48 MS: 1 EraseBytes-
#28365	NEW    cov: 94 ft: 596 corp: 200/3942b lim: 48 exec/s: 2 rss: 365Mb L: 42/48 MS: 1 InsertByte-
#28459	REDUCE cov: 94 ft: 596 corp: 200/3938b lim: 48 exec/s: 2 rss: 365Mb L: 20/48 MS: 4 ChangeBit-ChangeByte-ChangeBinInt-EraseBytes-
#28552	REDUCE cov: 94 ft: 596 corp: 200/3931b lim: 48 exec/s: 2 rss: 365Mb L: 18/48 MS: 3 InsertRepeatedBytes-EraseBytes-EraseBytes-
#28723	REDUCE cov: 94 ft: 596 corp: 200/3930b lim: 48 exec/s: 2 rss: 365Mb L: 21/48 MS: 1 EraseBytes-
#28741	REDUCE cov: 94 ft: 596 corp: 200/3926b lim: 48 exec/s: 2 rss: 365Mb L: 21/48 MS: 3 ShuffleBytes-ShuffleBytes-EraseBytes-
#28897	NEW    cov: 94 ft: 599 corp: 201/3973b lim: 48 exec/s: 2 rss: 365Mb L: 47/48 MS: 1 ShuffleBytes-
#28993	NEW    cov: 94 ft: 602 corp: 202/4020b lim: 48 exec/s: 2 rss: 365Mb L: 47/48 MS: 1 InsertRepeatedBytes-
#29069	REDUCE cov: 94 ft: 602 corp: 202/4018b lim: 48 exec/s: 2 rss: 365Mb L: 19/48 MS: 1 EraseBytes-
#29115	NEW    cov: 94 ft: 607 corp: 203/4066b lim: 48 exec/s: 2 rss: 365Mb L: 48/48 MS: 1 InsertRepeatedBytes-
#29116	REDUCE cov: 94 ft: 610 corp: 204/4113b lim: 48 exec/s: 2 rss: 365Mb L: 47/48 MS: 1 CopyPart-
#29167	REDUCE cov: 94 ft: 611 corp: 205/4160b lim: 48 exec/s: 2 rss: 365Mb L: 47/48 MS: 1 InsertRepeatedBytes-
#29169	REDUCE cov: 94 ft: 611 corp: 205/4159b lim: 48 exec/s: 2 rss: 365Mb L: 10/48 MS: 2 ShuffleBytes-EraseBytes-
#29230	REDUCE cov: 94 ft: 611 corp: 205/4156b lim: 48 exec/s: 2 rss: 365Mb L: 44/48 MS: 1 EraseBytes-
#29933	NEW    cov: 94 ft: 612 corp: 206/4207b lim: 53 exec/s: 2 rss: 365Mb L: 51/51 MS: 3 CrossOver-PersAutoDict-ShuffleBytes- DE: "\377\377\377\377\377\377\377\377"-
#29959	REDUCE cov: 94 ft: 612 corp: 206/4202b lim: 53 exec/s: 2 rss: 365Mb L: 43/51 MS: 1 EraseBytes-
#30296	REDUCE cov: 94 ft: 612 corp: 206/4197b lim: 53 exec/s: 2 rss: 365Mb L: 43/51 MS: 2 InsertByte-EraseBytes-
#30350	REDUCE cov: 94 ft: 612 corp: 206/4195b lim: 53 exec/s: 2 rss: 365Mb L: 46/51 MS: 4 EraseBytes-PersAutoDict-PersAutoDict-CopyPart- DE: "\000\000\000\000"-"\377\377\377\377"-
#30506	REDUCE cov: 94 ft: 612 corp: 206/4190b lim: 53 exec/s: 2 rss: 365Mb L: 27/51 MS: 1 EraseBytes-
#31258	REDUCE cov: 94 ft: 612 corp: 206/4189b lim: 58 exec/s: 2 rss: 365Mb L: 42/51 MS: 2 ChangeByte-EraseBytes-
#31339	REDUCE cov: 94 ft: 612 corp: 206/4188b lim: 58 exec/s: 2 rss: 365Mb L: 13/51 MS: 1 EraseBytes-
#31518	NEW    cov: 94 ft: 613 corp: 207/4246b lim: 58 exec/s: 2 rss: 365Mb L: 58/58 MS: 4 ChangeBit-InsertRepeatedBytes-CrossOver-CMP- DE: "\377\377\377\377\377\377\377\377"-
#31830	REDUCE cov: 94 ft: 613 corp: 207/4242b lim: 58 exec/s: 2 rss: 365Mb L: 20/58 MS: 2 EraseBytes-EraseBytes-
#31883	REDUCE cov: 94 ft: 613 corp: 207/4237b lim: 58 exec/s: 2 rss: 365Mb L: 28/58 MS: 3 CopyPart-ChangeBinInt-EraseBytes-
#32392	NEW    cov: 94 ft: 616 corp: 208/4285b lim: 63 exec/s: 2 rss: 365Mb L: 48/58 MS: 4 CopyPart-CMP-EraseBytes-CrossOver- DE: "\001\000\000\000"-
#32514	NEW    cov: 94 ft: 617 corp: 209/4347b lim: 63 exec/s: 2 rss: 365Mb L: 62/62 MS: 2 InsertByte-InsertRepeatedBytes-
#32616	REDUCE cov: 94 ft: 617 corp: 209/4341b lim: 63 exec/s: 2 rss: 365Mb L: 20/62 MS: 2 EraseBytes-InsertByte-
#32708	REDUCE cov: 94 ft: 617 corp: 209/4339b lim: 63 exec/s: 2 rss: 365Mb L: 12/62 MS: 2 CopyPart-EraseBytes-
#32768	pulse  cov: 94 ft: 617 corp: 209/4339b lim: 63 exec/s: 2 rss: 365Mb
#33167	NEW    cov: 94 ft: 620 corp: 210/4397b lim: 63 exec/s: 2 rss: 365Mb L: 58/62 MS: 4 ChangeByte-CopyPart-ShuffleBytes-CrossOver-
#33202	NEW    cov: 94 ft: 622 corp: 211/4460b lim: 63 exec/s: 2 rss: 365Mb L: 63/63 MS: 5 ChangeASCIIInt-ShuffleBytes-InsertRepeatedBytes-CMP-ChangeBinInt- DE: "\000\000"-
#33254	REDUCE cov: 94 ft: 622 corp: 211/4459b lim: 63 exec/s: 2 rss: 365Mb L: 16/63 MS: 2 ShuffleBytes-EraseBytes-
#33680	NEW    cov: 94 ft: 623 corp: 212/4507b lim: 63 exec/s: 2 rss: 365Mb L: 48/63 MS: 1 CrossOver-
#33946	REDUCE cov: 94 ft: 623 corp: 212/4505b lim: 63 exec/s: 2 rss: 365Mb L: 22/63 MS: 1 EraseBytes-
#34142	NEW    cov: 94 ft: 626 corp: 213/4553b lim: 63 exec/s: 2 rss: 365Mb L: 48/63 MS: 1 ChangeByte-
#34347	REDUCE cov: 94 ft: 627 corp: 214/4615b lim: 63 exec/s: 2 rss: 365Mb L: 62/63 MS: 5 InsertRepeatedBytes-CopyPart-InsertRepeatedBytes-ChangeBinInt-PersAutoDict- DE: "\000\000"-
#34518	NEW    cov: 94 ft: 634 corp: 215/4663b lim: 63 exec/s: 2 rss: 365Mb L: 48/63 MS: 1 InsertByte-
#34711	NEW    cov: 94 ft: 635 corp: 216/4710b lim: 63 exec/s: 2 rss: 365Mb L: 47/63 MS: 3 CopyPart-ShuffleBytes-ChangeByte-
#34945	NEW    cov: 94 ft: 640 corp: 217/4773b lim: 63 exec/s: 2 rss: 365Mb L: 63/63 MS: 4 CrossOver-ChangeBit-CrossOver-CrossOver-
#35002	NEW    cov: 94 ft: 641 corp: 218/4836b lim: 63 exec/s: 2 rss: 365Mb L: 63/63 MS: 2 CopyPart-ChangeBinInt-
#35181	NEW    cov: 94 ft: 644 corp: 219/4884b lim: 63 exec/s: 2 rss: 365Mb L: 48/63 MS: 4 ShuffleBytes-InsertByte-ChangeBit-CopyPart-
#35327	REDUCE cov: 94 ft: 644 corp: 219/4882b lim: 63 exec/s: 2 rss: 365Mb L: 61/63 MS: 1 EraseBytes-
#35753	NEW    cov: 94 ft: 647 corp: 220/4942b lim: 63 exec/s: 2 rss: 365Mb L: 60/63 MS: 1 CrossOver-
#35960	NEW    cov: 94 ft: 648 corp: 221/5004b lim: 63 exec/s: 2 rss: 365Mb L: 62/63 MS: 2 InsertByte-CrossOver-
#35984	NEW    cov: 94 ft: 649 corp: 222/5067b lim: 63 exec/s: 2 rss: 365Mb L: 63/63 MS: 4 InsertByte-ShuffleBytes-ShuffleBytes-CMP- DE: "\377\377"-
#36660	REDUCE cov: 94 ft: 649 corp: 222/5065b lim: 68 exec/s: 2 rss: 365Mb L: 46/63 MS: 1 EraseBytes-
#37344	NEW    cov: 94 ft: 650 corp: 223/5120b lim: 74 exec/s: 2 rss: 365Mb L: 55/63 MS: 4 ShuffleBytes-ChangeBinInt-EraseBytes-InsertRepeatedBytes-
#37661	NEW    cov: 94 ft: 651 corp: 224/5192b lim: 74 exec/s: 2 rss: 365Mb L: 72/72 MS: 2 PersAutoDict-CrossOver- DE: "\377\377\377\377\377\377\377\377"-
#38013	REDUCE cov: 94 ft: 651 corp: 224/5191b lim: 74 exec/s: 2 rss: 365Mb L: 28/72 MS: 2 ShuffleBytes-EraseBytes-
#38127	REDUCE cov: 94 ft: 652 corp: 225/5253b lim: 74 exec/s: 2 rss: 365Mb L: 62/72 MS: 4 CopyPart-PersAutoDict-EraseBytes-CrossOver- DE: "\377\377\377\377"-
#38143	NEW    cov: 94 ft: 653 corp: 226/5325b lim: 74 exec/s: 2 rss: 365Mb L: 72/72 MS: 1 CMP- DE: "\000\000\000\000\000\000\000\000"-
#38279	REDUCE cov: 94 ft: 653 corp: 226/5315b lim: 74 exec/s: 2 rss: 365Mb L: 52/72 MS: 1 EraseBytes-
#38680	REDUCE cov: 94 ft: 653 corp: 226/5312b lim: 74 exec/s: 2 rss: 365Mb L: 57/72 MS: 1 EraseBytes-
#39497	REDUCE cov: 94 ft: 653 corp: 226/5309b lim: 80 exec/s: 2 rss: 365Mb L: 17/72 MS: 2 InsertByte-EraseBytes-
#40114	NEW    cov: 94 ft: 654 corp: 227/5387b lim: 86 exec/s: 2 rss: 365Mb L: 78/78 MS: 2 CopyPart-PersAutoDict- DE: "\000\000"-
#40118	REDUCE cov: 94 ft: 654 corp: 227/5380b lim: 86 exec/s: 2 rss: 365Mb L: 65/78 MS: 4 PersAutoDict-InsertByte-ChangeASCIIInt-EraseBytes- DE: "\001\000"-
#40759	REDUCE cov: 94 ft: 654 corp: 227/5378b lim: 92 exec/s: 2 rss: 365Mb L: 29/78 MS: 1 EraseBytes-
#41238	NEW    cov: 94 ft: 655 corp: 228/5470b lim: 92 exec/s: 2 rss: 365Mb L: 92/92 MS: 4 InsertRepeatedBytes-ShuffleBytes-ChangeBit-CrossOver-
#41260	NEW    cov: 94 ft: 656 corp: 229/5531b lim: 92 exec/s: 2 rss: 365Mb L: 61/92 MS: 2 ShuffleBytes-CrossOver-
#41286	REDUCE cov: 94 ft: 656 corp: 229/5530b lim: 92 exec/s: 2 rss: 365Mb L: 20/92 MS: 1 EraseBytes-
#42793	REDUCE cov: 94 ft: 656 corp: 229/5525b lim: 104 exec/s: 2 rss: 365Mb L: 35/92 MS: 2 InsertByte-EraseBytes-
#43229	REDUCE cov: 94 ft: 656 corp: 229/5523b lim: 104 exec/s: 2 rss: 365Mb L: 53/92 MS: 1 EraseBytes-
#43565	REDUCE cov: 94 ft: 656 corp: 229/5513b lim: 104 exec/s: 2 rss: 365Mb L: 37/92 MS: 1 EraseBytes-
#44231	REDUCE cov: 94 ft: 656 corp: 229/5512b lim: 110 exec/s: 2 rss: 365Mb L: 46/92 MS: 1 EraseBytes-
#44247	REDUCE cov: 94 ft: 656 corp: 229/5510b lim: 110 exec/s: 2 rss: 365Mb L: 17/92 MS: 1 EraseBytes-
#44546	NEW    cov: 94 ft: 657 corp: 230/5574b lim: 110 exec/s: 2 rss: 365Mb L: 64/92 MS: 4 ChangeBinInt-PersAutoDict-ShuffleBytes-InsertByte- DE: "\000\000\000\000"-
#45787	REDUCE cov: 94 ft: 657 corp: 230/5572b lim: 122 exec/s: 2 rss: 365Mb L: 16/92 MS: 1 EraseBytes-
#45925	NEW    cov: 94 ft: 658 corp: 231/5651b lim: 122 exec/s: 2 rss: 365Mb L: 79/92 MS: 3 InsertRepeatedBytes-InsertRepeatedBytes-CopyPart-
#47152	REDUCE cov: 94 ft: 658 corp: 231/5647b lim: 128 exec/s: 2 rss: 365Mb L: 12/92 MS: 2 ChangeByte-EraseBytes-
#47403	REDUCE cov: 94 ft: 658 corp: 231/5645b lim: 128 exec/s: 2 rss: 365Mb L: 41/92 MS: 1 EraseBytes-
#47729	REDUCE cov: 94 ft: 658 corp: 231/5644b lim: 128 exec/s: 2 rss: 365Mb L: 20/92 MS: 1 EraseBytes-
#47850	REDUCE cov: 94 ft: 658 corp: 231/5641b lim: 128 exec/s: 2 rss: 365Mb L: 44/92 MS: 1 EraseBytes-
#48499	REDUCE cov: 94 ft: 658 corp: 231/5637b lim: 128 exec/s: 2 rss: 365Mb L: 37/92 MS: 4 ChangeBinInt-ChangeBinInt-CMP-EraseBytes- DE: "\000\000"-
#49015	REDUCE cov: 94 ft: 658 corp: 231/5633b lim: 128 exec/s: 2 rss: 365Mb L: 36/92 MS: 1 EraseBytes-
#49222	REDUCE cov: 94 ft: 658 corp: 231/5632b lim: 128 exec/s: 2 rss: 365Mb L: 5/92 MS: 2 ChangeByte-EraseBytes-
#50619	REDUCE cov: 94 ft: 658 corp: 231/5629b lim: 135 exec/s: 2 rss: 365Mb L: 45/92 MS: 2 ChangeBit-EraseBytes-
