INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 2044746017
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x130080000, 0x130080200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x11c480000,0x11c482000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	INITED exec/s: 2 rss: 261Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#4	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 289Mb
#8	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 302Mb
#16	pulse  corp: 1/1b lim: 4 exec/s: 3 rss: 313Mb
#41448	REDUCE cov: 94 ft: 654 corp: 228/5274b lim: 98 exec/s: 2 rss: 380Mb L: 82/82 MS: 3 ShuffleBytes-InsertRepeatedBytes-InsertRepeatedBytes-
#43039	REDUCE cov: 94 ft: 654 corp: 228/5273b lim: 110 exec/s: 2 rss: 380Mb L: 25/82 MS: 1 EraseBytes-
#43140	REDUCE cov: 94 ft: 654 corp: 228/5263b lim: 110 exec/s: 2 rss: 380Mb L: 30/82 MS: 1 EraseBytes-
#43172	REDUCE cov: 94 ft: 654 corp: 228/5262b lim: 110 exec/s: 2 rss: 380Mb L: 16/82 MS: 2 CopyPart-EraseBytes-
#43610	REDUCE cov: 94 ft: 654 corp: 228/5253b lim: 110 exec/s: 2 rss: 380Mb L: 61/82 MS: 3 CrossOver-EraseBytes-CopyPart-
#44412	REDUCE cov: 94 ft: 654 corp: 228/5250b lim: 116 exec/s: 2 rss: 380Mb L: 44/82 MS: 2 ShuffleBytes-EraseBytes-
#45010	NEW    cov: 94 ft: 655 corp: 229/5341b lim: 116 exec/s: 2 rss: 380Mb L: 91/91 MS: 3 InsertByte-PersAutoDict-ChangeBit- DE: "\377\377\377\377\377\377\377\377"-
#45245	REDUCE cov: 94 ft: 655 corp: 229/5340b lim: 116 exec/s: 2 rss: 380Mb L: 16/91 MS: 5 CopyPart-ChangeBit-CrossOver-ShuffleBytes-EraseBytes-
#45644	NEW    cov: 94 ft: 656 corp: 230/5427b lim: 116 exec/s: 2 rss: 380Mb L: 87/91 MS: 4 InsertByte-PersAutoDict-ChangeByte-ChangeByte- DE: "\000\000\000\000"-
#45755	REDUCE cov: 94 ft: 656 corp: 230/5423b lim: 116 exec/s: 2 rss: 380Mb L: 27/91 MS: 1 EraseBytes-
#45762	REDUCE cov: 94 ft: 656 corp: 230/5419b lim: 116 exec/s: 2 rss: 380Mb L: 16/91 MS: 2 ChangeByte-EraseBytes-
#45773	REDUCE cov: 94 ft: 656 corp: 230/5418b lim: 116 exec/s: 2 rss: 380Mb L: 23/91 MS: 1 EraseBytes-
#46184	REDUCE cov: 94 ft: 656 corp: 230/5415b lim: 116 exec/s: 2 rss: 380Mb L: 48/91 MS: 1 EraseBytes-
#46375	REDUCE cov: 94 ft: 656 corp: 230/5414b lim: 116 exec/s: 2 rss: 380Mb L: 16/91 MS: 1 EraseBytes-
#46821	REDUCE cov: 94 ft: 656 corp: 230/5410b lim: 116 exec/s: 2 rss: 380Mb L: 60/91 MS: 1 EraseBytes-
#47107	REDUCE cov: 94 ft: 656 corp: 230/5407b lim: 116 exec/s: 2 rss: 380Mb L: 54/91 MS: 1 EraseBytes-
#47668	REDUCE cov: 94 ft: 657 corp: 231/5504b lim: 116 exec/s: 2 rss: 380Mb L: 97/97 MS: 1 CrossOver-
#48786	REDUCE cov: 94 ft: 657 corp: 231/5503b lim: 122 exec/s: 2 rss: 380Mb L: 54/97 MS: 3 ChangeBinInt-CMP-EraseBytes- DE: "\001\000"-
#48983	REDUCE cov: 94 ft: 658 corp: 232/5565b lim: 122 exec/s: 2 rss: 380Mb L: 62/97 MS: 2 ChangeBit-CopyPart-
#50681	REDUCE cov: 94 ft: 658 corp: 232/5562b lim: 135 exec/s: 2 rss: 380Mb L: 88/97 MS: 3 CopyPart-PersAutoDict-EraseBytes- DE: "\377\377"-
#51337	REDUCE cov: 94 ft: 658 corp: 232/5561b lim: 135 exec/s: 2 rss: 380Mb L: 37/97 MS: 1 EraseBytes-
#51468	REDUCE cov: 94 ft: 658 corp: 232/5558b lim: 135 exec/s: 2 rss: 380Mb L: 20/97 MS: 1 EraseBytes-
#51469	REDUCE cov: 94 ft: 658 corp: 232/5554b lim: 135 exec/s: 2 rss: 380Mb L: 48/97 MS: 1 EraseBytes-
#51915	REDUCE cov: 94 ft: 658 corp: 232/5539b lim: 135 exec/s: 2 rss: 380Mb L: 67/97 MS: 1 EraseBytes-
#52393	REDUCE cov: 94 ft: 658 corp: 232/5536b lim: 135 exec/s: 2 rss: 380Mb L: 71/97 MS: 3 ChangeByte-ChangeByte-EraseBytes-
#52480	REDUCE cov: 94 ft: 658 corp: 232/5535b lim: 135 exec/s: 2 rss: 380Mb L: 33/97 MS: 2 ShuffleBytes-EraseBytes-
#53641	REDUCE cov: 94 ft: 658 corp: 232/5531b lim: 142 exec/s: 2 rss: 380Mb L: 41/97 MS: 1 EraseBytes-
#54242	REDUCE cov: 94 ft: 658 corp: 232/5529b lim: 142 exec/s: 2 rss: 380Mb L: 29/97 MS: 1 EraseBytes-
#56279	REDUCE cov: 94 ft: 658 corp: 232/5527b lim: 156 exec/s: 2 rss: 380Mb L: 10/97 MS: 2 ChangeBit-EraseBytes-
#56386	REDUCE cov: 94 ft: 658 corp: 232/5526b lim: 156 exec/s: 2 rss: 380Mb L: 52/97 MS: 2 ShuffleBytes-EraseBytes-
#56822	REDUCE cov: 94 ft: 658 corp: 232/5525b lim: 156 exec/s: 2 rss: 380Mb L: 16/97 MS: 1 EraseBytes-
#56833	NEW    cov: 94 ft: 664 corp: 233/5681b lim: 156 exec/s: 2 rss: 380Mb L: 156/156 MS: 1 InsertRepeatedBytes-
#57064	REDUCE cov: 94 ft: 664 corp: 233/5680b lim: 156 exec/s: 1 rss: 380Mb L: 8/156 MS: 1 EraseBytes-
#57095	REDUCE cov: 94 ft: 664 corp: 233/5676b lim: 156 exec/s: 1 rss: 380Mb L: 37/156 MS: 1 EraseBytes-
#57322	REDUCE cov: 94 ft: 664 corp: 233/5658b lim: 156 exec/s: 1 rss: 380Mb L: 138/138 MS: 2 EraseBytes-CopyPart-
#58169	NEW    cov: 94 ft: 673 corp: 234/5797b lim: 163 exec/s: 1 rss: 380Mb L: 139/139 MS: 2 ChangeBinInt-InsertRepeatedBytes-
#58617	NEW    cov: 94 ft: 680 corp: 235/5954b lim: 163 exec/s: 1 rss: 380Mb L: 157/157 MS: 3 ChangeByte-InsertRepeatedBytes-CopyPart-
#58843	REDUCE cov: 94 ft: 680 corp: 235/5946b lim: 163 exec/s: 1 rss: 380Mb L: 35/157 MS: 1 EraseBytes-
#59315	REDUCE cov: 94 ft: 680 corp: 235/5945b lim: 163 exec/s: 1 rss: 380Mb L: 44/157 MS: 2 ChangeBinInt-EraseBytes-
#59331	REDUCE cov: 94 ft: 680 corp: 235/5941b lim: 163 exec/s: 1 rss: 380Mb L: 16/157 MS: 1 EraseBytes-
